epsilon,Average Cost,Cost variance,Average Time
0.0,21.03897449387578,0.0
0.1,21.0442820372085,0.004125666267103761
0.2,21.00509263596034,0.02022795783311669
0.30000000000000004,20.962287065793383,0.03134176726434534
0.4,20.95797007886823,0.10819067513542838
0.5,20.898939899490475,0.1018620304329257
0.6000000000000001,20.943932465859994,0.1660864000119722
0.7000000000000001,21.155692890400516,0.22488929903505267
0.8,20.9627343690382,0.30707299234585045
0.9,21.02255329006739,0.3887277802527148
1.0,21.073625703831144,0.4422304452803478
